"field_id","donor_id","altitude","latitude","longitude","topography","soil_colour","soil_texture"
"3773","3773","1875","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3774","3774","2000","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3775","3775","1960","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3776","3776","1960","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3777","3777","1990","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3778","3778","1850","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","NIl"
"3779","3779","2000","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","NIl"
"3780","3780","2000","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3781","3781","1800","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3782","3782","1980","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","NIl"
"3783","3783","2025","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3784","3784","1850","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3785","3785","1800","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3786","3786","1880","27? 29 25.66 N","89? 45 0.32 E","NIl","Nill","Nil"
"3787","3787","1800","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","NIl"
"3788","3788","1840","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3789","3789","1820","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3790","3790","1880","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3791","3791","1850","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3792","3792","1850","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3793","3793","2000","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3794","3794","2010","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3795","3795","555","27? 0215.5 N","88? 5257.4 E","NIl","Gray","Nil"
"3796","3796","555","27? 02 15.5 N","88? 5257.4E","Nil","Gray","NIl"
"3797","3797","555","27? 0215.5 N","88? 5257.4 E","Nil","Gray","Nil"
"3798","3798","555","27? 0215.2 N","88? 5257.4 E","NIl","Gray","Nil"
"3799","3799","555","27? 0215.2 N","88? 5257.4 E","Nil","Gray","Nil"
"3800","3800","1500","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3801","3801","1300","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3802","3802","1500","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3803","3803","1050","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3804","3804","1130","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3805","3805","1450","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3806","3806","1410","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3807","3807","1250","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3808","3808","1220","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3809","3809","1270","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3810","3810","1400","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3811","3811","1300","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3812","3812","1100","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","NIl"
"3813","3813","1200","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3814","3814","1200","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3815","3815","1500","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3816","3816","1200","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3817","3817","1200","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3818","3818","1300","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3819","3819","1410","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3820","3820","1050","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3821","3821","1650","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3822","3822","400","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","NIl"
"3823","3823","1912","27? 49.41.2` N","9106 37.4.32 E","Slope","Black","sandy loam"
"3824","3824","1912","27? 49 41.2 N","91?06 37.4 E","Slope","Brown","Sandyy loam"
"3825","3825","1912","27? 49 41.2 N","91? 06 37.4 E","slope","Brown","sandy loam"
"3826","3826","1912","27? 49 41.2 N","091? 06 37.4 E","Slope","Brown","Sandyy loam"
"3827","3827","1912","27? 4941.2 N","091? 06 37.4 E","Slope","Brown","Sandyy loam"
"3828","3828","1912","27? 49 41.2 N","091? 06 37.4 E","Slope","Brown","Sandyy loam"
"3829","3829","2020","27? 48 43.2 N","90?06 27.4 E","Slope","Black","Sandyy loam"
"3830","3830","2020","27? 48 43.2 N","091? 06 27.4 E","Slope","Black","sandy loam"
"3831","3831","2020","27? 48 43.2 N","091? 06v 27.4 E","Slope","Black","sandy loam"
"3832","3832","2020","27? 48 43.2 N","091? 06 27.4 E","Slope","Black","Sandyy loam"
"3833","3833","2020","27? 48 43.2 N","091? 06 27.4 E","Slope","Black","Sandyy loam"
"3834","3834","2020","27? 48 43.2 N","091?06 27.4 E","Slope","Black","Sandyy loam"
"3835","3835","2020","27? 48 43.2 N","091? 06 27.4 E","Slope","Black","Sandyy loam"
"3836","3836","2020","27? 48 43.2 N","091? 06 27.4 E","Slope","Black","sandy loam"
"3837","3837","2020","27? 48 43.2 N","091? 06 27.4 E","Slope","Black","Sandyy loam"
"3838","3838","2020","27? 48 43.2 N","091? 06 27.4 E","Slope","Black","Sandyy loam"
"3839","3839","1961","27? 49 57.7 N","091? 06 56.6 E","Slope","Black","Sandyy loam"
"3840","3840","1961","27? 49 57.7 N","091? 06 56.6 E","Slope","Black","Sandyy loam"
"3841","3841","2002","27? 49 47.5 N","091? 06 48.6 E","Slope","Black","Sandyy loam"
"3842","3842","2002","27? 49 47.5 N","091? 06 48.6 E","Slope","Black","Clay"
"3843","3843","2050","27? 49 47.5 N","091?06 48.6 E","Undulating","Black","Sandy loam"
"3844","3844","2002","27? 49 47.5 N","091? 06 48.6 E","Slope","Black","Clay"
"3845","3845","2002","27? 49 47.5 N","091? 06 48.6 E","Slope","Black","Clay"
"3846","3846","2289","27? 45 45.7 N","091? 0705 .9 E","Plain","Brown","Clay"
"3847","3847","2289","27? 45 45.7 N","091? 07 05.9 E","Plain","Brown","Clay"
"3848","3848","2289","27? 4545.7 N","091? 07 05.9 E","Plain","Brown","Clay"
"3849","3849","2289","27? 45 45.7 N","091? 07 05.9 E","Plain","Brown","Clay"
"3850","3850","2289","27? 4545.7 N","091? 07 05.9 E","Plain","Brown","Clay"
"3851","3851","1687","27? 43 54.1 N","091? 08 37.5 E","Slope","Black","Clay"
"3852","3852","1591","27? 43 58.0 N","091? 08 44.5 E","Plain","Black","Clay"
"3853","3853","1591","27? 43 58.0 N","091? 08 44.5 E","Plain","Black ","Clay"
"3854","3854","2135","27? 46 36.0 N","091? 03 28.7 E","Slope","Brown","Loam"
"3855","3855","2135","27? 46 36.0 N","091?03 28.7 E","Slope","Brown","Loam"
"3856","3856","2135","27? 46 36.0 N","091? 03 28.7 E","Slope","Brown ","Loam"
"3857","3857","2135","27? 46 36.0 N","091? 03 28.7 E","Slope","Brown","Loam"
"3858","3858","1497","27? 4351.6 N","091?07 45.5 E","Steep slope","Black","Clay"
"3859","3859","1373","27? 43 50.9 N","091? 07 54.5 E","Steep slope","Black","Loam"
"3860","3860","1373","27? 4350.9 N","091? 07 54.5 E","Steep slope","Black","Loam"
"3861","3861","1594","27? 42 46.7 N","091? 08 24.3 E","Slope","Black","Loam"
"3862","3862","1594","27? 42 46.7 N","091?08 24.3 E","Slope","Black","Loam"
"3863","3863","1594","27? 42 46.7 N","091? 08 24.3 E","Slope","Black","Loam"
"3864","3864","1594","27? 42 46.7 N","091? 08 24.3 E","Slope","Black","Loam"
"3865","3865","1368","27? 42 58.3 N","091? 08 58.3 E","Slope","Brown","Clay"
"3866","3866","1368","27? 42 58.3 N","091? 08 58.3 E","Slope","Brown","Clay"
"3867","3867","1368","27? 42 58.3 N","091? 08 58.3 E","Slope","Brown","Clay"
"3868","3868","1687","27? 40 06.1 N","091? 10 24.7 E","Slope","Brown","Clay"
"3869","3869","2132","27? 36 55.3 N","091? 15 00.4 E","Slope","Black","sandy loam"
"3870","3870","2132","27? 36 55.3 N","091 15 00.4 E","Slopy","Black","sandy loam"
"3871","3871","2132","27? 36 55.3 N","091? 15 00.4 E","Slope","Black","sandy loam"
"3872","3872","2132","27? 36 55.3 N","091? 15 00.4 E","Slope","Black","Sandyy loam"
"3873","3873","2152","27? 35 45.4 N","091? 14 44.9 E","Slope","Black","Sandyy loam"
"3874","3874","2152","27? 35 45.4 N","091? 14 44.9 E","Slope","Black","sandy loam"
"3875","3875","2153","27? 35 45.4 N","091? 14 44.9 E","Slope","Black","Sandyy loam"
"3876","3876","2152","27? 35 45.4 N","091? 14 44.9 E","Slope","Black","Sandyy loam"
"3877","3877","2152","27? 35 45.4 N","091? 14 44.9 E","Slope","Black","sandy loam"
"3878","3878","2152","27? 35 45.4 N","091? 14 44.9 E","slope","Black","Sandyy loam"
"3879","3879","1998","27? 35 20.3 N","091? 13 56.9 E","Slope","Black","sandy loam"
"3880","3880","1998","27? 35 20.3 N","091? 13 56.9 E","Slope","Black","sandy loam"
"3881","3881","1998","27? 35 20.3 N","091? 13 56.9 E","Slope","Black","Sandyy loam"
"3882","3882","1998","27? 35 20.3 N","091?13 56.9 E","Slope","Black","sandy loam"
"3883","3883","1707","27? 35 46 2.66 N","091? 13 51.3 E","Slope","Black","sandy loam"
"3884","3884","1392","27? 32 47.9 N","091? 12c 34.2E","Slope","Black","Sandyy loam"
"3885","3885","1472","27?36 04 .3 N","091? 13 24.1 E","Slope","Black","Sandyy laom"
"3886","3886","1472","27? 36 04 .3 N","091? 13 24.1 E","Slope","Black","sandy loam"
"3887","3887","1472","27? 36 04.3 N","091?13 24.1 E","Slope","Black","Sandyy loam"
"3888","3888","1472","27? 36 04.3 N","091? 13 24.1 E","Slope","Black","Sandyy loam"
"3889","3889","1999","27? 29 52.0 N","091? 09 31.2 E","Slope","Black","Clay"
"3890","3890","1999","27? 29 52.0 N","091? 09 31.2 E","Slope","Black","Clay"
"3891","3891","1999","27? 29 52.0 N","091? 09 31.2 E","Slope","Black","Clay"
"3892","3892","1999","27? 29 52.0 N","091? 09 31.2 E","Slope","Black","Clay"
"3893","3893","2339","27? 29 18.4 N","091? 09 38.0 E","Slightly slope","Black","Clay"
"3894","3894","2339","27? 29 18.4 N","091? 09 38.0 E","Slightly slope","Black ","Clay"
"3895","3895","2339","27? 29 18.4 N","091? 09 38.0 E","Slightly slope","Black","Clay"
"3896","3896","2280","27? 27 31.6 N","091? 09 00.8 E","Slope","Black","Clay"
"3897","3897","2280","27? 27 31.6 N","091? 09 00.8 E","Slope","Black","Clay"
"3898","3898","2280","27? 27 31.6 N","091? 09 00.8 E","Slope","Black","Clay"
"3899","3899","2066","27? 27 44.9 N","091? 08 28.7 E","Slope","Black","Clay"
"3900","3900","1985","27? 27 18.5 N","091? 06 47.6 E","Slope","Black","Clay"
"3901","3901","1985","27? 27 18.5 N","091? 06 47.6 E","Slope","Black","Clay"
"3902","3902","1361","27? 18 02.5 N","091? 13 38.8 E","Slopy","Reddish","Sandyy"
"3903","3903","1361","27? 18 02.5 N","091? 13 38.8 E","Slope","Reddish"," Sandyy"
"3904","3904","1361","27? 18 02.5 N","091? 13 38.8 E","Slope","Reddish","sandy"
"3905","3905","1361","27? 18 02.5 N","091? 13 38.8 E","Slope","Reddish","Sandyy"
"3906","3906","1361","27? 18 02 .5 N","091? 13 38.8 E","Slope","Reddish","Sandyy"
"3907","3907","1361","27? 18 02.5 N","091? 13 38.8 E","Slope","Reddish","Sandyy"
"3908","3908","1361","27? 18 02 .5 N","091? 13 38.8 E","Slope","Reddish","Sandyy"
"3909","3909","1361","27? 18 02.5 N","091? 13 38.8 E","Slope","Reddish ","Sandyy"
"3910","3910","1361","27? 18 02.5 N","091? 13 38.8 E","Slope","Reddish"," sandy"
"3911","3911","1361","27? 18 02.5 N","091? 138.8 E","Slope","Reddish"," Sandyy"
"3912","3912","2158","27?.705 N","91.197 E","Slopy","Gray","Nil"
"3913","3913","2158","27? .705 N","91?.197 E","Slopy","Gray","Loam"
"3914","3914","2158","27? .705 N","91? .197 E","Slopy","Gray","Loam"
"3915","3915","2149","27?.717 N","91?.220 E","Slopy","Gray","Loam"
"3916","3916","2149","27? .717 N","91? .220 E","Slopy","Gray","Loam"
"3917","3917","2149","27?.717 N","91?.220 E","Slopy","Gray","Lomay"
"3918","3918","2149","27? .717 N","91? .220 E","Slopy","Gray","Loam"
"3919","3919","2149","27?.717 N","91?.220 E","Slopy","Gray","Lomay"
"3920","3920","2149","27?.717 N","91?.220 E","Slopy","Gray","Loam"
"3921","3921","2149","27?.717N","91?.220 E","Slopy","Gray","Loam"
"3922","3922","2149","27?.717 N","91?.220 E","Slopy","Gray","Loam"
"3923","3923","2149","27?.717 N","91?.220 E","Slopy","Gray","sandy loam"
"3924","3924","2149","27?.717 N","91?.220 E","Slopy","Gray","Sandyy loam"
"3925","3925","2149","27?.717 N","91?.220 E","Slopy","Gray","Sandyy loam"
"3926","3926","2149","27?.717 N","91?.220 E","Slopy","Gray","Sandyy loam"
"3927","3927","2149","27?.717 N","91?.220 E","Slopy","Gray","Sandyy loam"
"3928","3928","2149","27?.717 N","91?.220 E","Slopy","Gray","Sandyy loma"
"3929","3929","1800","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"3930","3930","2149","27?.717 N","91?.220 E","Slopy","Reddish","Clay loam"
"3931","3931","2149","27?.7171 N","91?.220E","Slopy","Reddish","Clay loam"
"3932","3932","2149","27?.717 N","91?.220 E","Slopy","Reddish","Clay loam"
"3933","3933","2110","27?.597 N","91?.158 E","Slopy","Gray","Clay loam"
"3934","3934","2110","27?.597 N","91?.158 E","Slopy","Gray","Clay loam"
"3935","3935","2110","27?.597 N","91?.158 E","Slopy","Gray","Clay loam"
"3936","3936","2110","27?.597 N","91?.158 E","Slopy","Gray","Clay loam"
"3937","3937","2110","27?.597 N","91?.158 E","Slopy","Gray","Clay loam"
"3938","3938","2110","27?.597 N","91?.158 E","Slopy","Gray","Clay loam"
"3939","3939","2110","27?.597 N","91?.158 E","Slopy","Gray","Clay loam"
"3940","3940","2110","27?.597 N","91?.158 E","Slopy","Gray","Clay loam"
"3941","3941","2112","27?.585 N","91?.163 E","Slopy","Gray","Clay loam"
"3942","3942","2112","27?.585 N","91?.163 E","Slopy","Gray","Clay loam"
"3943","3943","2112","27?.585 N","91?.163 E","Slopy","Gray","Clay loam"
"3944","3944","2089","27?.632 N","91?.198 E","Slopy","Gray","sandy"
"3945","3945","2089","27?.632 N","91?.1998 E","Slopy","Gray","Clay loam"
"3946","3946","2089","27?.632 N","91?.198 E","Slopy","Gray","Clay loam"
"3947","3947","1797","27?.602 N","91?.188 E","Slopy","Gray","Clay loam"
"3948","3948","1797","27?.602 N","91?.188 E","Slopy","Gray","Clay loam"
"3949","3949","1797","27?.602 N","91?.188 E","Slopy","Gray","Clay loam"
"3950","3950","1797","27.602 N","91?.188 E","Slopy","Gray","Clay loam"
"3951","3951","1797","27?.602 N","91?.188 E","Slopy","Gray","Clay loam"
"3952","3952","1797","27?.602 N","91?.188 E","Slopy","Gray","Clay loam"
"3953","3953","1797","27?.602 N","91?.188 E","Slopy","Gray","Clay loam"
"3954","3954","1797","27?.602 N","91?.188 E","Slopy","Gray","Clay loam"
"3955","3955","1797","27?.602 N","91?.188 E","Slopy","Gray","Clay loam"
"3956","3956","1797","27?.602 N","91?.188 E","Slopy","Gray","Clay loam"
"3957","3957","1797","27?.602 N","91?.188 E","Slopy","Gray","Clay loam"
"3958","3958","2110","27? .597 N","91?.158 E","Gentle slope","Gray","Clay loam"
"3959","3959","2110","27?.597 N","91?.158 E","Slopy","Gray","Clay loam"
"3960","3960","2110","27?.597 N","91?.158 E","Slopy","Gray","Clay loam"
"3961","3961","1674","27?.594 N","91?.197 E","Undulating","Gray","Clay loam"
"3962","3962","1674","27?.594 N","91?.197 E","Undulating","Gray","Clay loam"
"3963","3963","1833","27?.567 N","91?.073 E","Slopy","Gray","sandy loam"
"3964","3964","1833","27?.567 N","91? .073 E","Slopy","Gray","Sandyy loam"
"3965","3965","2086","27?.563 N","91?.107 E","Slopy","Gray","Sandyy loam"
"3966","3966","2086","27? .563 N","91?.107 E","Slopy","Gray","Sandyy loam"
"3967","3967","2072","27?.549 N","91?.127 E","Slopy","Gray","Clay loam"
"3968","3968","2072","27?.549 N","91?.127 E","Slopy","Gray","sandy loam"
"3969","3969","2072","27?.549 N","91?.127 E","Slopy","Gray","sandy loam"
"3970","3970","2072","27?.549 N","91? .127 E","Slopy","Gray","sandy loam"
"3971","3971","2061","27?33 31.2 N","91? 07 09.6 E","slopy","Gray","Sandyy loam"
"3972","3972","2061","27? 33 31.21 N","091? o7 09.6 E","Slopy","Gray","Clay loam"
"3973","3973","2061","27? 33 31.2 N","091?07 09.6 E","Slopy","Gray","Clay loam"
"3974","3974","2061","27? 3331.2 N","091? 07 09.6 E","Slopy","Gray","Clay loam"
"3975","3975","2061","27? 33 31.2 N","091? 07 09.6 E","Slopy","Gray","Clay loam"
"3976","3976","2061","27? 33 31.2 N","091? 07 09.6 E","Slopy","Gray","Clay loam"
"3977","3977","2061","27?33 31.2 N","091? 0709.6 E","Slopy","Gray","Clay loam"
"3978","3978","2061","27? 3331.2 N","091? 0709.6 E","Slopy","Gray","Clay loam"
"3979","3979","2061","27? 3331.2 N","091? 0709.6 E","Slopy","Gray","Clay loam"
"3980","3980","2072","27? 3257.9 N","091? 0738.2 E","Nil","Nill","Nil"
"3981","3981","2072","27? 3257.9 N","091? 0738.2 E","NIl","Nill","Nil"
"3982","3982","2072","27? 3257.9 N","091? 0738.2 E","Nil","Nill","Nil"
"3983","3983","2072","27? 3257.9 N","091? 0738.2 E","Slope","Reddish","Nil"
"3984","3984","2072","27? 3257.9 N","091? 0738.2 E","Slope","Gray","Nil"
"3985","3985","2072","27? 3257.9 N","091? 0738.2 E","Slope","Reddish","Nil"
"3986","3986","2072","27? 3257.9 N","091? 0738.2 E","Slope","Reddish","Nil"
"3987","3987","2072","27? 3257.9 N","091? 0738.2 E","Slopy","Reddish","Nil"
"3988","3988","2136","27? 2742.0 N","091? 1317.2 E","Slopy","Gray","Loam"
"3989","3989","2136","27? 2742.0 N","091? 1317.2 E","Slopy","Gray","Loam"
"3990","3990","2136","27? 2742.0 N","091?13 17.2 E","Slopy","Gray","Loam"
"3991","3991","2136","27? 2742.0 N","091? 1317.2 E","Slopy","Gray","Loam"
"3992","3992","2136","27?2742.0 N","091?1317.2 E","Slopy","Gray","Nil"
"3993","3993","2136","27?27 42.0 N","091? 1317.2 E","Slopy","Gray","sandyy loam"
"3994","3994","2136","27? 2742.0 N","091? 1317.2 E","Slopy","Gray","Clay loam"
"3995","3995","2136","27? 27 42.0 N","091? 1317.2 E","Slopy","Gray","Clay loam"
"3996","3996","2136","27? 27 42.0 N","091? 1317.2 E","Slopy","Gray","Clay loam"
"3997","3997","2136","27? 27 42.0 N","091? 1317.2 E","Slopy","Gray","Clay loam"
"3998","3998","2136","27? 27 42.0 N","091? 1317.2 E","Slopy","Nill","Nil"
"3999","3999","2136","27? 27 42.0 N","091? 1317.2 E","Slopy","Nill","Nil"
"4000","4000","2136","27? 27 42.0 N","091? 1317.2 E","Slopy","Nill","Nil"
"4001","4001","2136","27? 27 42.0 N","091? 1317.2 E","Slopy","Nill","Nil"
"4002","4002","2136","27? 27 42.0 N","091? 1317.2 E","Slopy","Nill","Nil"
"4003","4003","2136","27? 27 42.0 N","091? 1317.2 E","Slopy","Nill","Nil"
"4004","4004","2136","27? 27 42.0 N","091? 1317.2 E","Nil","Nill","Nil"
"4005","4005","2136","27? 27 42.0 N","091?1317.2 E","Nil","Nill","Nil"
"4006","4006","2136","27? 27 42.0 N","091? 1317.2 E","Nil","Nill","Nil"
"4007","4007","1858","27? 29 22.8 N","91? 1137.8 E","Lfat","Reddish gray","sandy loam"
"4008","4008","1858","27? 29 22.8 N","91? 1137.8 E","Light flat","Reddish","Sandyy loam"
"4009","4009","1858","27? 29 22.8 N","91?1137.8 E","Light flat","Reddish","sandy loam"
"4010","4010","1858","27? 29 22.8 N","91? 1137.8 E","Light flat","Reddish","sandy loam"
"4011","4011","1858","27? 29 22.8 N","91? 1137.8 E","Light flat","Reddish gray","sandy loam"
"4012","4012","1962","27? 30 53.1 N","91? 1140.2 E","Slope","Reddish gray","Clay loam"
"4013","4013","1962","27? 30 53.1 N","91? 1140.2 E","Slope","Reddish Gray","Clay loam"
"4014","4014","1962","27? 30 53.1 N","91?1142.2 E","Light flat","Gray","Clay loam"
"4015","4015","1962","27? 30 53.1 N","91? 1140.2 E","Flat","Gray","Clay loam"
"4016","4016","1976","27? 40 08.1 N","91? 2613.2 E","Gentle slope","Black","Clay loam"
"4017","4017","2139","27? 4001.5 N","91? 25 49.3 E","Gentle slope","Black","sandy loam"
"4018","4018","2139","27? 4001.5 N","91? 2549.3 E","Gentle slope","Black","sandy loam"
"4019","4019","2139","27? 4001.5 N","91?2549.3 E","Gentle slope","Black","Sandyy loam"
"4020","4020","2139","27? 4049.3 N","91?2549.3 E","Gentle slope","Black","Sandyy Loam"
"4021","4021","1976","27? 4008.1 N","91?2613.2 E","Gentle Slope","Black","sandy loam"
"4022","4022","1976","27? 4008.1 N","91? 2613.2 E","Gentle slope","Black","sandy loam"
"4023","4023","1976","27? 4008.1 N","91? 2613.2 E","Gentle slope","Black","Sandyy loam"
"4024","4024","1976","27?4008.1 N","91?2613.2 E","Gentle slope","Black","Sandyy loam"
"4025","4025","2139","27? 4001.5 N","91? 2549.3 E","Gentle slope","Black","Sandyy loam"
"4026","4026","2139","27?4001.5 N","91? 2549.3 E","Gentle slope","Black","Sandyy loam"
"4027","4027","2139","27? 4001.5 N","91? 2549.3 E","Gentle slope","Black","Sandyy loam"
"4028","4028","2139","27? 4001.5 N","91? 2549.3 E","gentle slope","Black","sandy loam"
"4029","4029","2139","27? 4001.5 N","91? 2549.3 E","Gentle slope","Black","sandy loam"
"4030","4030","2139","27? 4001.5 N","91?2549.3 E","Gentle slope","Black","Sandyy loam"
"4031","4031","2139","27? 4001.5 N","91? 2549.3 E","Gentle slope","Black","Sandyy loam"
"4032","4032","2067","27? 4000.1 N","91? 2605.4 E","Gentle slope","Gray","Clay loam"
"4033","4033","2067","27? 4000.2 N","91?2605.4 E","Gentle slopy","Gray","Clay loam"
"4034","4034","1954","27? 39 29.5 N","91? 2712.4 E","Gentle slope","Gray","Clay loam"
"4035","4035","1954","27? 3929.5 N","91? 2712.4 E","Gentle slope","Gray","Clay loam"
"4036","4036","1993","27? 3913.0 N","91? 2713.0 E","gentle slope","Gray","Nil"
"4037","4037","1993","27? 3916.9 N","91? 2713.0 E","Gentle slope","Gray","Nil"
"4038","4038","1993","27? 3916.9 N","91? 2713.0 E","Gentle slope","Gray","sandy loam"
"4039","4039","1993","27? 3916.9 N","91?2713.0 E","Gentle slope","Gray","Clay loam"
"4040","4040","2350","27? 29 25.66 N","89? 45 0.32 E","NIl","Black","Loam"
"4041","4041","2350","27? 29 25.66 N","89? 45 0.32 E","Nil","Black","Loam"
"4042","4042","2152","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4043","4043","1100","27? 29 25.66 N","89? 45 0.32 E","Nil","Gray","Sandyy loam"
"4044","4044","1100","27? 29 25.66 N","89? 45 0.32 E","Nil","Gray","Sandyy loam"
"4045","4045","1100","27? 29 25.66 N","89? 45 0.32 E","Nk","Nill","Nk"
"4046","4046","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4047","4047","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4048","4048","800","27? 29 25.66 N","89? 45 0.32 E","NR","Nill","NR"
"4049","4049","800","27? 29 25.66 N","89? 45 0.32 E","nil","Nill","Nil"
"4050","4050","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4051","4051","0","27? 29 25.66 N","89? 45 0.32 E","Flat","Black","Loam"
"4052","4052","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4053","4053","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4054","4054","360","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4055","4055","440","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4056","4056","200","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4057","4057","770","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4058","4058","750","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4059","4059","270","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4060","4060","1300","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4061","4061","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4062","4062","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4063","4063","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4064","4064","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4065","4065","0","27? 29 25.66 N","89? 45 0.32 E","NIl","Nill","Nil"
"4066","4066","0","27? 29 25.66 N","89? 45 0.32 E","nil","Nill","Nil"
"4067","4067","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4068","4068","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4069","4069","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4070","4070","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4071","4071","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4072","4072","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4073","4073","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4074","4074","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4075","4075","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4076","4076","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4077","4077","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4078","4078","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4079","4079","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4080","4080","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4081","4081","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4082","4082","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4083","4083","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4084","4084","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
"4085","4085","0","27? 29 25.66 N","89? 45 0.32 E","Nil","Nill","Nil"
